;Audio;TIPO;Group_x;ID_leaf_x;PlaylistID;Tratamiento_significado;parentesco;asociacion;riesgo
362;4;R;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
363;4;R;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
364;4;R;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
365;4;R;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
366;4;R;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
367;4;E;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
368;4;E;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
369;4;E;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
370;4;R;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
371;4;R;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
372;4;R;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
373;4;R;9;982126058484277;Gr9_4277_1;P-NOAS_D;P;NOAS;D
374;4;E;9;982126058484277;Gr9_4277_1;SIL_6;SIL_6;SIL_6;
375;4;E;9;982126058484277;Gr9_4277_1;SIL_6;SIL_6;SIL_6;
376;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
377;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
378;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
379;4;E;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
380;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
381;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
382;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
383;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
384;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
385;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
386;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
387;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
388;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
389;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
390;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
391;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
392;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
393;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
394;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
395;4;R;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
396;4;END;9;982126058484277;Gr9_4277_1;P-A_I;P;A;I
397;5;START;9;982126058484300;Gr9_4300_1;;;;
398;5;E;9;982126058484300;Gr9_4300_1;P-A;P;A;
399;5;E;9;982126058484300;Gr9_4300_1;P-A;P;A;
400;5;E;9;982126058484300;Gr9_4300_1;P-A;P;A;
401;5;E;9;982126058484300;Gr9_4300_1;P-A;P;A;
402;5;E;9;982126058484300;Gr9_4300_1;P-A;P;A;
403;5;TRAN1;9;982126058484300;Gr9_4300_1;;;;
404;5;E;9;982126058484300;Gr9_4300_1;SIL_4;SIL_4;SIL_4;
405;5;TRAN2;9;982126058484300;Gr9_4300_1;SIL_4;SIL_4;SIL_4;
406;5;E;9;982126058484300;Gr9_4300_1;P-NOAS_I;P;NOAS;I
407;5;E;9;982126058484300;Gr9_4300_1;SIL_6;SIL_6;SIL_6;
408;5;E;9;982126058484300;Gr9_4300_1;P-A_I;P;A;I
409;5;R*;9;982126058484300;Gr9_4300_1;P-A_I;P;A;I
410;5;E*;9;982126058484300;Gr9_4300_1;P-A_I;P;A;I
411;5;E;9;982126058484300;Gr9_4300_1;P-A_D;P;A;D
412;5;E;9;982126058484300;Gr9_4300_1;P-A_D;P;A;D
413;5;E;9;982126058484300;Gr9_4300_1;P-A_D;P;A;D
414;5;E;9;982126058484300;Gr9_4300_1;P-A_D;P;A;D
415;5;END;9;982126058484300;Gr9_4300_1;P-A_D;P;A;D
416;6;START;9;982126057845103;Gr9_5103_1;;;;
417;6;R*;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
418;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
419;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
420;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
421;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
422;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
423;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
424;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
425;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
426;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
427;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
428;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
429;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
430;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
431;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
432;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
433;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
434;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
435;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
436;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
437;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
438;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
439;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
440;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
441;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
442;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
443;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
444;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
445;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
446;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
447;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
448;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
449;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
450;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
451;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
452;6;R;9;982126057845103;Gr9_5103_1;P-NOAS;P;NOAS;
453;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
454;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
455;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
456;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
457;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
458;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
459;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
460;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
461;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
462;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
463;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
464;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
465;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
466;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
467;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
468;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
469;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
470;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
471;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
472;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
473;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
474;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
475;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
476;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
477;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
478;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
479;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
480;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
481;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
482;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
483;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
484;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
485;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
486;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
487;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
488;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
489;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
490;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
491;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
492;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
493;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
494;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
495;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
496;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
497;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
498;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
499;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
500;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
501;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
502;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
503;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
504;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
505;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
506;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
507;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
508;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
509;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
510;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
511;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
512;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
513;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
514;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
515;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
516;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
517;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
518;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
519;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
520;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
521;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
522;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
523;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
524;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
525;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
526;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
527;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
528;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
529;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
530;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
531;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
532;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
533;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
534;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
535;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
536;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
537;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
538;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
539;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
540;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
541;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
542;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
543;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
544;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
545;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
546;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
547;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
548;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
549;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
550;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
551;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
552;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
553;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
554;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
555;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
556;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
557;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
558;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
559;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
560;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
561;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
562;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
563;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
564;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
565;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
566;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
567;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
568;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
569;6;R*;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
570;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
571;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS;NP;NOAS;
572;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
573;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
574;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
575;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
576;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
577;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
578;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
579;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
580;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
581;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
582;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
583;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
584;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
585;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
586;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
587;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
588;6;O;9;982126057845103;Gr9_5103_1;P-A;P;A;
589;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
590;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
591;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
592;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
593;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
594;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
595;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
596;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
597;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
598;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
599;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
600;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
601;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
602;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
603;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
604;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
605;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
606;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
607;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
608;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
609;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
610;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
611;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
612;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
613;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
614;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
615;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
616;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
617;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
618;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
619;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
620;6;R;9;982126057845103;Gr9_5103_1;P-A;P;A;
621;6;R;9;982126057845103;Gr9_5103_1;SIL;SIL;SIL;
622;6;R;9;982126057845103;Gr9_5103_1;SIL;SIL;SIL;
623;6;R;9;982126057845103;Gr9_5103_1;SIL;SIL;SIL;
624;6;R;9;982126057845103;Gr9_5103_1;SIL;SIL;SIL;
625;6;R;9;982126057845103;Gr9_5103_1;SIL;SIL;SIL;
626;6;TRAN1;9;982126057845103;Gr9_5103_1;;;;
627;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
628;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
629;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
630;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
631;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
632;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
633;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
634;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
635;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
636;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
637;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
638;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
639;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
640;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
641;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
642;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
643;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
644;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
645;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
646;6;O;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
647;6;O;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
648;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
649;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
650;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
651;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
652;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
653;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
654;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
655;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
656;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
657;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
658;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
659;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
660;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
661;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
662;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
663;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
664;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
665;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
666;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
667;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
668;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
669;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
670;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
671;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
672;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
673;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
674;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
675;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
676;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
677;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
678;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
679;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
680;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
681;6;R;9;982126057845103;Gr9_5103_1;NP-NOAS_I;NP;NOAS;I
682;6;O;9;982126057845103;Gr9_5103_1;SIL_1;SIL_1;SIL_1;
683;6;R*;9;982126057845103;Gr9_5103_1;SIL_1;SIL_1;SIL_1;
684;6;E;9;982126057845103;Gr9_5103_1;SIL_1;SIL_1;SIL_1;
685;6;E;9;982126057845103;Gr9_5103_1;SIL_1;SIL_1;SIL_1;
686;6;R*;9;982126057845103;Gr9_5103_1;SIL_1;SIL_1;SIL_1;
687;6;R*;9;982126057845103;Gr9_5103_1;SIL_1;SIL_1;SIL_1;
688;6;R*;9;982126057845103;Gr9_5103_1;SIL_1;SIL_1;SIL_1;
689;6;R*;9;982126057845103;Gr9_5103_1;SIL_1;SIL_1;SIL_1;
690;6;E;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
691;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
692;6;E;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
693;6;R*;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
694;6;E;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
695;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
696;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
697;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
698;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
699;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
700;6;E;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
701;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
702;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
703;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
704;6;R*;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
705;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_D;P;NOAS;D
706;6;R;9;982126057845103;Gr9_5103_1;SIL_2;SIL_2;SIL_2;
707;6;E*;9;982126057845103;Gr9_5103_1;SIL_2;SIL_2;SIL_2;
708;6;E;9;982126057845103;Gr9_5103_1;SIL_2;SIL_2;SIL_2;
709;6;R;9;982126057845103;Gr9_5103_1;SIL_2;SIL_2;SIL_2;
710;6;E;9;982126057845103;Gr9_5103_1;SIL_2;SIL_2;SIL_2;
711;6;E;9;982126057845103;Gr9_5103_1;SIL_2;SIL_2;SIL_2;
712;6;R;9;982126057845103;Gr9_5103_1;SIL_2;SIL_2;SIL_2;
713;6;R*;9;982126057845103;Gr9_5103_1;SIL_2;SIL_2;SIL_2;
714;6;R*;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
715;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
716;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
717;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
718;6;R*;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
719;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
720;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
721;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
722;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
723;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
724;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
725;6;R;9;982126057845103;Gr9_5103_1;P-NOAS_I;P;NOAS;I
